customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,gender,senior_citizen,has_tech_support,has_streaming,has_online_security,has_online_backup,paperless_billing,num_products,num_support_tickets,avg_call_duration,days_since_last_contact,churn
CUST000221,25,35.49,890.62,Month-to-month,Credit card (automatic),DSL,Female,Yes,0,1,0,0,1,2,1,2.95,1,1
CUST000222,2,75.47,149.53,Month-to-month,Bank transfer (automatic),No,Male,Yes,1,0,0,0,1,3,1,1.29,71,1
CUST000223,13,64.65,836.6,Two year,Credit card (automatic),Fiber optic,Female,No,0,0,1,0,0,1,0,2.83,31,0
CUST000224,9,56.66,512.19,Month-to-month,Electronic check,DSL,Female,No,0,0,0,1,0,2,1,1.53,66,1
CUST000225,8,87.13,699.52,One year,Mailed check,DSL,Female,No,0,0,0,1,0,4,1,15.7,2,0
CUST000226,72,86.98,6362.63,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,0,1,1,1,2,1,1.0,2,0
CUST000227,14,41.34,557.96,Month-to-month,Bank transfer (automatic),DSL,Female,Yes,0,1,1,0,0,4,2,6.79,63,1
CUST000228,66,60.45,4049.61,One year,Mailed check,No,Male,No,0,0,0,1,1,5,1,20.47,42,0
CUST000229,29,72.03,2121.83,Two year,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,0,0,2,0,29.24,18,0
CUST000230,47,58.17,2721.78,Month-to-month,Bank transfer (automatic),DSL,Female,No,0,0,1,0,1,2,2,17.34,44,1
CUST000231,20,79.63,1553.7,One year,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,1,0,3,3,5.55,32,0
CUST000232,25,72.03,1802.31,One year,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,1,1,1,3,7.61,42,0
CUST000233,20,110.81,2206.95,Month-to-month,Credit card (automatic),DSL,Female,No,1,0,1,1,0,2,2,1.28,0,1
CUST000234,6,26.74,159.64,One year,Credit card (automatic),DSL,Male,No,1,1,1,1,1,3,1,1.91,15,0
CUST000235,38,61.94,2269.21,Month-to-month,Mailed check,DSL,Male,No,1,0,0,0,0,2,2,2.0,75,0
CUST000236,9,42.29,381.3,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,1,0,1,2,1,6.12,33,0
CUST000237,1,80.1,77.4,Month-to-month,Electronic check,Fiber optic,Male,Yes,0,0,1,0,1,3,0,6.47,1,1
CUST000238,31,24.57,777.99,Two year,Electronic check,No,Female,No,0,0,0,1,1,3,0,1.95,167,0
CUST000239,5,73.66,356.77,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,1,0,0,1,0,1.69,150,1
CUST000240,72,49.25,3554.38,One year,Mailed check,Fiber optic,Male,No,0,0,0,0,1,2,2,11.24,18,0
CUST000241,72,46.65,3368.47,Month-to-month,Electronic check,No,Female,No,0,0,0,0,0,2,1,2.27,66,1
CUST000242,72,28.84,2035.43,Month-to-month,Bank transfer (automatic),Fiber optic,Female,Yes,1,0,0,1,1,2,1,7.01,16,0
CUST000243,13,53.37,687.74,One year,Electronic check,Fiber optic,Female,No,0,0,0,0,1,3,1,1.86,9,1
CUST000244,1,92.11,90.97,One year,Mailed check,Fiber optic,Male,No,0,1,0,0,1,3,4,5.7,112,1
CUST000245,72,64.37,4645.08,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,0,0,1,3,5,7.75,45,0
CUST000246,16,80.69,1268.7,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,0,1,1,29.96,20,0
CUST000247,72,106.62,8036.22,Two year,Bank transfer (automatic),Fiber optic,Male,No,1,1,0,1,0,1,3,1.0,17,0
CUST000248,72,71.59,5046.37,Month-to-month,Mailed check,Fiber optic,Female,No,1,0,0,1,0,2,2,9.78,2,0
CUST000249,57,51.03,2884.28,One year,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,1,2,3,10.6,53,0
CUST000250,10,76.68,760.58,One year,Electronic check,No,Male,No,1,0,0,0,0,1,2,2.01,8,0
CUST000251,14,51.39,703.93,One year,Credit card (automatic),Fiber optic,Female,No,0,0,1,1,0,2,1,4.16,3,1
CUST000252,57,52.39,2951.51,Two year,Mailed check,DSL,Male,Yes,1,1,0,1,1,1,0,9.88,36,0
CUST000253,11,27.0,294.86,One year,Electronic check,Fiber optic,Male,No,0,0,1,1,0,3,1,9.95,24,0
CUST000254,5,88.16,430.0,Month-to-month,Electronic check,No,Male,Yes,1,0,0,1,1,3,2,5.56,34,0
CUST000255,24,55.35,1375.41,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,0,1,3,0,9.56,4,1
CUST000256,72,69.55,4987.25,Month-to-month,Credit card (automatic),DSL,Male,No,0,0,1,0,0,1,5,6.26,3,0
CUST000257,35,39.1,1382.65,Month-to-month,Bank transfer (automatic),No,Female,Yes,0,1,0,0,0,4,1,1.0,5,0
CUST000258,25,75.9,1957.54,Two year,Electronic check,Fiber optic,Female,No,0,0,0,0,1,5,2,12.02,24,0
CUST000259,3,45.95,137.43,Month-to-month,Mailed check,No,Male,No,0,0,0,1,0,2,0,2.43,9,0
CUST000260,28,61.46,1707.19,One year,Electronic check,DSL,Female,No,0,1,0,0,1,3,0,29.09,27,0
CUST000261,72,86.95,6234.08,One year,Electronic check,No,Female,No,0,1,0,0,0,4,0,13.09,21,0
CUST000262,4,84.77,360.94,Two year,Credit card (automatic),DSL,Female,Yes,0,1,0,0,0,2,0,11.34,15,0
CUST000263,21,64.45,1376.51,One year,Mailed check,Fiber optic,Male,No,1,1,0,1,1,2,2,12.63,0,0
CUST000264,62,20.8,1303.15,One year,Mailed check,Fiber optic,Female,No,0,1,0,0,0,2,3,3.92,50,0
CUST000265,40,120.0,4955.4,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,0,0,0,0,2,3,1.0,2,0
CUST000266,35,108.65,3824.98,One year,Mailed check,Fiber optic,Female,No,1,0,0,1,0,2,2,4.06,31,1
CUST000267,36,83.07,3001.99,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,0,0,4,1,3.15,13,0
CUST000268,13,46.17,610.0,Two year,Electronic check,DSL,Male,No,1,0,0,1,1,3,0,1.96,39,0
CUST000269,10,62.16,629.18,Month-to-month,Mailed check,Fiber optic,Male,No,1,0,1,0,0,2,4,3.3,9,1
CUST000270,49,51.41,2494.57,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,0,1,1,3,0,8.69,13,0
CUST000271,49,96.6,4688.45,Month-to-month,Electronic check,Fiber optic,Female,Yes,1,1,0,0,1,3,2,1.0,118,1
CUST000272,60,71.56,4211.72,One year,Bank transfer (automatic),DSL,Male,No,0,1,1,1,0,1,1,2.99,14,0
CUST000273,72,45.4,3250.11,One year,Bank transfer (automatic),DSL,Male,No,0,0,0,0,0,2,3,2.78,28,0
CUST000274,21,53.23,1171.94,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,0,4,0,1.89,89,1
CUST000275,20,93.03,1886.84,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,1,0,0,0,3,3,18.25,37,1
CUST000276,48,105.0,5109.56,Month-to-month,Electronic check,No,Female,No,0,1,0,0,1,2,2,15.48,14,1
CUST000277,31,103.21,3247.02,Month-to-month,Electronic check,DSL,Female,No,0,0,1,0,1,1,3,8.5,14,1
CUST000278,36,83.93,2946.51,Month-to-month,Bank transfer (automatic),No,Female,No,0,1,1,1,0,2,3,13.22,16,0
CUST000279,47,58.68,2794.23,Month-to-month,Electronic check,No,Male,Yes,1,1,1,0,0,2,1,9.86,16,0
CUST000280,66,20.0,1307.3,One year,Electronic check,DSL,Male,Yes,0,0,1,0,1,2,0,1.0,13,0
CUST000281,12,72.43,861.74,Month-to-month,Electronic check,Fiber optic,Female,No,1,1,0,0,1,3,4,13.52,24,1
CUST000282,14,64.95,898.36,Two year,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,0,1,1,4.91,48,1
CUST000283,2,68.5,140.3,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,0,0,1,1,1,5.66,26,0
CUST000284,25,66.35,1664.13,One year,Electronic check,Fiber optic,Female,No,1,0,0,1,0,2,3,30.79,8,0
CUST000285,1,31.84,31.77,One year,Electronic check,Fiber optic,Male,No,0,1,1,0,1,1,1,24.4,36,1
CUST000286,18,78.94,1404.25,Month-to-month,Bank transfer (automatic),DSL,Female,No,0,1,0,0,1,4,4,2.72,21,1
CUST000287,23,80.81,1796.94,Month-to-month,Mailed check,DSL,Female,No,0,0,1,0,0,1,3,3.73,29,1
CUST000288,10,82.06,817.71,Month-to-month,Electronic check,DSL,Male,No,1,0,1,0,1,3,4,1.0,36,0
CUST000289,26,88.66,2237.25,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,1,1,2,1,4.4,18,0
CUST000290,1,80.1,82.13,Month-to-month,Bank transfer (automatic),DSL,Female,No,1,1,0,0,1,2,1,2.75,15,0
CUST000291,1,54.75,57.79,Month-to-month,Mailed check,No,Male,No,0,1,0,0,1,3,1,1.0,60,0
CUST000292,51,63.23,3301.78,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,0,1,1,2,1,3.12,59,1
CUST000293,13,67.28,874.08,Month-to-month,Bank transfer (automatic),Fiber optic,Male,Yes,1,1,0,0,0,3,2,7.14,37,0
CUST000294,4,67.69,272.48,Month-to-month,Credit card (automatic),No,Female,Yes,0,0,1,0,1,2,1,3.99,12,0
CUST000295,22,89.96,1995.69,Month-to-month,Electronic check,DSL,Female,No,1,0,0,0,1,3,1,2.11,38,1
CUST000296,44,81.09,3504.25,Month-to-month,Electronic check,DSL,Male,No,0,0,1,0,1,3,2,1.0,17,1
CUST000297,7,116.93,833.76,One year,Electronic check,No,Female,Yes,0,0,0,0,1,3,3,13.08,35,1
CUST000298,29,120.0,3463.21,One year,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,1,1,3,3,2.0,7,1
CUST000299,2,66.99,132.93,Two year,Bank transfer (automatic),DSL,Male,No,1,0,0,0,1,3,2,15.5,0,0
CUST000300,1,20.0,19.91,Month-to-month,Electronic check,DSL,Male,No,0,1,1,1,1,4,1,3.7,3,1
CUST000301,22,95.92,2133.04,Month-to-month,Electronic check,No,Male,No,1,0,1,0,0,2,0,21.25,27,0
CUST000302,23,51.49,1211.26,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,0,1,0,0,3,2,38.71,16,0
CUST000303,30,44.96,1410.9,Month-to-month,Bank transfer (automatic),DSL,Female,No,1,0,0,1,1,1,3,6.49,13,1
CUST000304,38,55.04,2072.88,One year,Credit card (automatic),No,Female,No,0,1,0,0,1,2,3,6.07,64,0
CUST000305,72,53.83,3865.58,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,0,0,0,1,2,1,3.57,5,0
CUST000306,21,80.31,1675.83,One year,Mailed check,No,Female,Yes,0,1,0,0,1,4,3,18.23,60,0
CUST000307,11,26.01,278.07,One year,Electronic check,DSL,Male,No,0,1,1,0,1,2,1,2.75,20,0
CUST000308,47,38.06,1773.92,Two year,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,0,1,3,2,7.16,111,0
CUST000309,9,73.58,675.29,Month-to-month,Mailed check,DSL,Male,Yes,1,1,0,0,1,1,5,7.81,11,1
CUST000310,17,80.57,1381.26,Month-to-month,Mailed check,Fiber optic,Male,No,1,1,0,0,1,2,1,23.25,51,1
CUST000311,2,81.04,169.67,Month-to-month,Mailed check,DSL,Male,No,0,1,0,1,1,4,2,4.43,21,1
CUST000312,1,45.32,44.59,Month-to-month,Credit card (automatic),DSL,Female,Yes,1,0,0,0,1,2,2,2.46,8,1
CUST000313,72,40.54,2901.58,Two year,Electronic check,DSL,Female,No,0,1,0,0,1,1,1,3.66,58,1
CUST000314,54,52.33,2826.33,Month-to-month,Electronic check,DSL,Male,No,0,0,0,0,0,2,1,9.65,24,1
CUST000315,35,71.0,2502.65,One year,Bank transfer (automatic),No,Female,Yes,1,1,0,0,0,3,2,2.1,48,0
CUST000316,15,102.14,1517.95,Month-to-month,Credit card (automatic),DSL,Female,No,0,0,0,0,0,2,1,5.46,29,0
CUST000317,5,20.0,99.49,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,1,0,1,0,2,2,1.0,2,1
CUST000318,5,59.48,306.28,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,1,1,1,3,0,7.52,27,0
CUST000319,8,31.68,259.2,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,0,1,2,5,5.49,0,1
CUST000320,23,23.69,550.23,One year,Mailed check,Fiber optic,Female,No,0,1,0,0,1,3,2,5.02,40,0
CUST000321,37,89.17,3362.58,Two year,Credit card (automatic),Fiber optic,Male,Yes,1,0,0,1,1,1,1,2.03,10,1
CUST000322,32,78.62,2544.63,One year,Mailed check,No,Male,No,0,0,0,0,1,2,1,9.84,17,0
CUST000323,9,76.24,679.23,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,1,0,0,1,3,2,18.72,4,0
CUST000324,72,88.03,6429.03,Month-to-month,Electronic check,No,Female,No,1,1,0,0,0,4,1,2.95,4,0
CUST000325,40,53.01,2177.77,Two year,Electronic check,Fiber optic,Female,No,1,0,0,0,1,3,1,34.93,35,0
CUST000326,24,54.18,1300.93,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,1,0,1,3,1,1.0,2,1
CUST000327,28,119.64,3355.87,Two year,Credit card (automatic),Fiber optic,Female,No,1,1,0,1,1,2,2,2.62,20,0
CUST000328,16,58.84,971.82,Month-to-month,Credit card (automatic),DSL,Female,No,1,0,0,0,1,1,2,2.68,29,0
CUST000329,8,83.38,685.8,Month-to-month,Credit card (automatic),DSL,Male,No,0,1,1,0,0,2,2,9.16,15,1
CUST000330,13,65.16,857.06,Month-to-month,Mailed check,Fiber optic,Female,No,1,1,0,0,0,4,1,1.0,21,0
CUST000331,42,20.0,840.97,Two year,Bank transfer (automatic),Fiber optic,Male,No,1,0,0,0,1,4,1,7.12,73,0
CUST000332,1,20.0,20.12,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,0,0,0,1,5,1,21.29,40,0
CUST000333,3,50.53,153.25,Month-to-month,Electronic check,DSL,Male,No,0,0,1,1,0,1,1,20.64,42,1
CUST000334,1,91.4,90.76,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,1,1,0,1,2,1,37.61,57,0
CUST000335,1,84.71,86.69,One year,Mailed check,No,Male,No,0,1,0,1,1,3,1,14.47,14,0
CUST000336,58,87.85,5094.16,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,1,1,1,1,3,3,2.45,7,0
CUST000337,36,40.32,1470.5,One year,Bank transfer (automatic),DSL,Male,No,0,1,0,0,1,3,2,1.44,2,0
CUST000338,19,105.4,2008.0,Two year,Electronic check,Fiber optic,Male,No,1,0,0,0,0,3,0,1.0,41,0
CUST000339,3,40.88,127.26,Two year,Electronic check,No,Male,No,0,1,0,1,1,2,4,3.2,9,1
CUST000340,20,70.32,1389.01,Month-to-month,Mailed check,No,Male,Yes,0,0,0,0,1,1,3,23.2,17,1
CUST000341,19,64.74,1254.33,One year,Electronic check,No,Female,No,1,1,0,1,0,2,1,6.63,8,0
CUST000342,5,60.65,305.23,Month-to-month,Mailed check,DSL,Male,No,1,0,0,0,1,1,2,3.37,26,1
CUST000343,17,98.46,1705.3,One year,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,1,1,2,0,1.0,7,0
CUST000344,15,47.37,717.51,Two year,Mailed check,No,Male,Yes,0,0,0,0,1,1,0,6.85,30,0
CUST000345,28,31.26,891.19,Month-to-month,Electronic check,DSL,Male,No,1,1,0,0,0,2,0,26.88,38,1
CUST000346,30,65.5,1963.1,Two year,Credit card (automatic),DSL,Male,No,0,1,1,0,0,3,4,42.96,3,0
CUST000347,1,55.0,56.27,Two year,Mailed check,DSL,Female,Yes,0,0,1,0,1,4,1,6.35,71,0
CUST000348,14,120.0,1670.4,Month-to-month,Credit card (automatic),No,Male,No,0,0,0,0,0,4,3,14.06,59,0
CUST000349,29,81.91,2377.0,One year,Electronic check,Fiber optic,Female,No,0,1,0,1,0,2,3,1.02,96,0
CUST000350,20,54.77,1087.07,Month-to-month,Credit card (automatic),No,Female,Yes,0,1,0,0,0,1,3,37.87,5,0
CUST000351,58,38.6,2250.49,Month-to-month,Electronic check,DSL,Male,No,0,0,0,0,1,1,1,6.16,85,0
CUST000352,32,20.0,626.81,Month-to-month,Bank transfer (automatic),Fiber optic,Female,Yes,0,0,0,1,1,5,1,3.9,146,1
CUST000353,5,39.37,205.17,Two year,Bank transfer (automatic),DSL,Female,No,0,0,0,0,1,2,1,3.71,14,0
CUST000354,2,67.87,135.6,Month-to-month,Credit card (automatic),DSL,Male,No,0,0,0,1,1,1,2,13.32,3,1
CUST000355,30,100.68,3030.09,One year,Electronic check,Fiber optic,Male,No,0,1,0,0,1,4,1,21.68,67,1
CUST000356,1,93.04,94.71,One year,Electronic check,Fiber optic,Male,No,0,0,1,0,1,2,2,28.64,5,1
CUST000357,26,70.73,1864.95,One year,Credit card (automatic),Fiber optic,Female,No,0,1,0,0,0,4,2,7.29,14,0
CUST000358,72,56.92,4049.69,One year,Electronic check,No,Male,No,1,0,1,0,0,2,4,6.19,21,0
CUST000359,25,71.72,1837.2,Month-to-month,Electronic check,DSL,Female,No,0,0,0,0,1,2,0,2.84,21,1
CUST000360,14,52.03,740.87,One year,Mailed check,DSL,Male,No,1,1,0,1,1,2,1,9.44,30,0
CUST000361,30,107.96,3091.41,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,0,1,1,4,0,1.27,7,0
CUST000362,18,60.27,1099.33,One year,Electronic check,No,Female,No,0,0,0,0,0,4,1,37.8,12,1
CUST000363,23,62.84,1377.73,Month-to-month,Mailed check,No,Male,No,0,1,0,0,0,3,2,17.28,12,0
CUST000364,72,20.0,1411.96,Month-to-month,Electronic check,Fiber optic,Female,No,1,1,0,0,0,2,2,7.7,9,1
CUST000365,14,60.11,841.12,Two year,Mailed check,Fiber optic,Female,No,0,0,0,0,0,2,3,4.5,150,0
CUST000366,72,85.91,6322.67,Month-to-month,Mailed check,DSL,Male,No,1,1,1,0,0,5,3,15.35,58,0
CUST000367,70,38.31,2736.32,Month-to-month,Bank transfer (automatic),DSL,Female,Yes,1,0,1,0,0,3,0,7.54,56,0
CUST000368,6,46.23,271.72,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,1,0,1,1,3,1,18.53,14,1
CUST000369,2,84.82,167.81,Month-to-month,Electronic check,No,Male,No,0,1,0,1,0,2,1,3.61,24,1
CUST000370,3,28.08,82.73,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,1,0,0,0,2,0,15.34,2,1
CUST000371,1,91.45,92.38,One year,Credit card (automatic),Fiber optic,Female,Yes,1,1,1,0,1,2,2,1.0,6,0
CUST000372,2,51.7,103.62,Two year,Bank transfer (automatic),Fiber optic,Female,No,0,1,1,0,0,3,1,1.63,120,0
CUST000373,34,55.29,1933.73,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,1,0,0,1,4,1,12.37,16,0
CUST000374,2,36.9,73.66,Month-to-month,Electronic check,No,Male,Yes,0,0,0,0,1,2,1,11.99,19,1
CUST000375,11,74.45,813.99,One year,Credit card (automatic),Fiber optic,Male,No,0,0,1,0,1,2,2,4.77,24,0
CUST000376,55,120.0,6628.35,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,1,0,0,0,2,2,1.53,66,0
CUST000377,1,84.54,85.64,Two year,Electronic check,No,Female,No,0,1,1,0,1,1,1,1.0,66,0
CUST000378,50,43.39,2187.05,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,1,1,0,4,2,3.2,42,1
CUST000379,9,93.39,850.42,Month-to-month,Mailed check,Fiber optic,Male,No,0,1,0,0,0,2,1,8.12,25,1
CUST000380,3,57.08,170.1,Month-to-month,Electronic check,No,Male,No,0,0,1,0,0,4,1,3.99,23,0
CUST000381,35,99.36,3488.19,One year,Electronic check,DSL,Female,No,0,0,1,0,0,3,2,15.81,24,0
CUST000382,29,85.17,2357.63,One year,Bank transfer (automatic),Fiber optic,Female,No,0,0,1,0,1,3,1,1.0,49,0
CUST000383,62,20.0,1255.83,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,0,0,4,1,2.02,149,0
CUST000384,39,39.9,1491.39,Month-to-month,Mailed check,Fiber optic,Female,No,1,1,1,0,0,3,3,10.59,6,0
CUST000385,48,88.61,4296.35,Two year,Mailed check,No,Male,Yes,0,1,0,0,1,4,2,8.79,63,0
CUST000386,9,68.79,615.71,Two year,Electronic check,Fiber optic,Female,No,0,0,0,1,1,1,4,4.8,38,0
CUST000387,5,39.41,198.48,Month-to-month,Mailed check,Fiber optic,Female,No,1,0,1,0,1,3,1,21.12,14,0
CUST000388,41,49.16,2047.94,Two year,Credit card (automatic),No,Male,No,0,0,0,1,1,3,0,1.0,9,0
CUST000389,49,20.0,988.92,One year,Credit card (automatic),DSL,Male,No,0,0,1,0,0,2,1,1.0,3,0
CUST000390,72,62.79,4638.84,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,1,1,3,0,1.0,5,0
CUST000391,15,120.0,1818.3,Month-to-month,Credit card (automatic),Fiber optic,Male,No,0,1,0,1,0,3,1,7.58,25,1
CUST000392,13,85.12,1079.57,One year,Credit card (automatic),No,Female,No,0,0,1,1,0,4,1,1.0,3,0
CUST000393,44,119.76,5577.22,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,1,0,1,2,0,14.97,33,1
CUST000394,12,87.06,1020.24,One year,Mailed check,Fiber optic,Female,No,1,1,0,0,0,3,3,6.5,24,0
CUST000395,72,90.69,6658.55,Month-to-month,Electronic check,DSL,Female,No,0,0,0,1,0,2,1,1.51,21,1
CUST000396,58,114.35,6590.46,One year,Mailed check,No,Female,No,0,0,0,0,0,3,1,8.74,11,0
CUST000397,16,74.43,1207.45,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,0,1,2,3,9.86,28,1
CUST000398,41,60.32,2480.03,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,0,0,1,3,1,22.19,3,0
CUST000399,42,90.82,3791.12,Month-to-month,Credit card (automatic),DSL,Female,No,0,1,0,0,1,2,2,1.34,36,1
CUST000400,3,101.35,302.72,Month-to-month,Mailed check,Fiber optic,Female,Yes,0,0,1,0,1,1,2,2.53,67,1
CUST000401,69,53.0,3709.62,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,1,0,1,0,1,1,1.0,34,1
CUST000402,21,46.96,982.05,Month-to-month,Electronic check,No,Male,No,0,0,0,0,0,1,1,10.14,51,0
CUST000403,52,68.47,3447.86,Two year,Electronic check,No,Female,No,0,1,0,0,1,3,1,30.9,6,0
CUST000404,11,85.79,949.64,One year,Bank transfer (automatic),DSL,Male,Yes,0,1,1,0,1,4,2,1.76,13,0
CUST000405,67,84.95,5809.2,One year,Credit card (automatic),Fiber optic,Male,Yes,1,0,0,0,0,1,0,18.19,61,0
CUST000406,14,29.4,416.54,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,0,0,0,1,1,1,12.3,9,0
CUST000407,1,112.79,112.91,Month-to-month,Bank transfer (automatic),No,Male,No,0,0,0,1,1,2,2,1.33,28,1
CUST000408,70,48.97,3326.25,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,1,0,3,4,8.74,26,0
CUST000409,2,58.37,116.64,One year,Electronic check,No,Male,No,0,0,1,0,1,1,2,1.04,22,1
CUST000410,11,42.43,465.5,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,1,1,1,1,2,1,3.86,37,0
CUST000411,72,120.0,8314.02,One year,Electronic check,DSL,Female,No,1,0,0,1,1,2,1,11.61,34,0
CUST000412,72,71.05,4954.02,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,1,0,2,3,22.08,19,0
CUST000413,25,43.73,1053.44,Two year,Mailed check,Fiber optic,Male,No,0,0,0,0,1,2,1,10.18,37,0
CUST000414,29,86.6,2535.77,Month-to-month,Mailed check,DSL,Male,No,1,0,1,0,0,2,0,2.06,26,0
CUST000415,17,84.23,1427.77,Month-to-month,Mailed check,DSL,Female,No,1,0,1,0,1,3,2,12.23,71,1
CUST000416,10,60.31,607.18,One year,Credit card (automatic),No,Male,No,1,1,0,0,1,3,3,6.9,35,0
CUST000417,11,86.02,975.64,Two year,Credit card (automatic),Fiber optic,Female,No,0,0,0,1,1,1,2,4.6,22,1
CUST000418,33,44.37,1452.07,One year,Credit card (automatic),DSL,Female,Yes,1,0,0,1,1,3,0,1.96,11,0
CUST000419,41,52.68,2116.49,Month-to-month,Mailed check,No,Male,No,1,0,0,0,0,2,3,10.68,26,0
CUST000420,47,20.0,954.64,Month-to-month,Electronic check,DSL,Female,No,1,1,0,1,0,4,5,4.52,84,1
CUST000421,46,31.9,1460.92,Two year,Credit card (automatic),DSL,Female,No,0,1,1,0,1,2,4,2.66,114,1
CUST000422,2,110.19,223.79,Month-to-month,Electronic check,Fiber optic,Female,No,1,0,0,0,1,3,2,1.25,8,1
CUST000423,20,106.04,2141.93,Month-to-month,Mailed check,No,Male,No,0,1,1,0,1,3,1,7.96,6,0
CUST000424,1,66.64,65.37,Two year,Electronic check,Fiber optic,Male,No,0,1,1,1,1,2,2,7.34,40,1
CUST000425,23,106.57,2423.47,Two year,Mailed check,Fiber optic,Male,No,0,1,0,0,0,4,1,30.15,64,0
CUST000426,17,61.0,1018.94,One year,Electronic check,DSL,Male,No,0,1,1,0,0,2,0,10.06,72,0
CUST000427,65,58.91,3840.46,Two year,Credit card (automatic),Fiber optic,Male,No,0,1,0,0,0,3,3,5.96,22,0
CUST000428,12,66.41,821.34,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,0,1,0,1,1,0,3.41,17,0
CUST000429,3,61.88,186.8,Month-to-month,Mailed check,No,Male,Yes,0,0,1,0,0,2,4,10.02,27,1
CUST000430,4,59.62,241.74,One year,Electronic check,Fiber optic,Male,No,0,1,0,0,0,3,3,3.07,17,1
CUST000431,43,93.58,4176.61,One year,Bank transfer (automatic),DSL,Female,No,1,0,0,1,1,2,2,2.52,30,0
CUST000432,28,68.75,1950.27,One year,Mailed check,Fiber optic,Female,Yes,0,0,0,1,1,2,3,13.08,21,0
CUST000433,3,82.81,243.22,Two year,Credit card (automatic),DSL,Male,No,0,1,1,0,1,2,1,2.67,17,0
CUST000434,2,90.78,177.88,Month-to-month,Electronic check,No,Female,No,1,0,0,0,0,3,0,1.25,4,1
CUST000435,36,74.7,2644.94,Month-to-month,Electronic check,DSL,Female,No,0,1,0,0,0,2,0,1.62,41,0
CUST000436,2,40.74,80.25,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,0,0,0,0,1,0,6.34,18,0
CUST000437,51,31.18,1544.21,One year,Bank transfer (automatic),Fiber optic,Male,No,1,0,0,1,0,3,4,12.89,22,1
CUST000438,36,68.72,2468.67,Month-to-month,Mailed check,DSL,Male,No,0,0,0,1,1,2,2,2.11,0,1
CUST000439,2,60.72,119.7,Two year,Electronic check,Fiber optic,Male,No,0,0,0,1,1,2,0,7.34,49,0
CUST000440,2,67.18,137.81,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,1,0,0,1,3,1.0,9,1
CUST000441,72,64.6,4794.13,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,1,0,2,1,4.8,32,0
CUST000442,14,120.0,1673.86,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,1,0,0,2,2,1.03,11,1
CUST000443,13,31.74,408.03,One year,Credit card (automatic),No,Female,No,1,1,1,0,0,4,0,32.04,34,0
CUST000444,50,20.0,979.81,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,0,0,0,2,2,4.41,114,0
